Group.1,EAD,Bal,ALLL,FAS114_Reserve,OrigRR,LGD,RemMat,EIR,Commit_Ind,Rating,FAS114_ind,Segment,Product,Amort_Type,IFRS9_Ind,Revol_Ind,Fee_Ind,LOB,CurRR,Prepayment
804,1000000,1000000,7997.133024,0,11,0.56,20,0.046134319,0,12,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,12,0
805,1000000,1000000,7997.133024,0,11,0.63,20,0.046134319,0,12,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,12,0
806,1000000,1000000,7997.133024,0,11,0.33,20,0.046134319,0,12,0,Fin_US,C&I,StraightLine,0,1,0,CB,12,0
807,1000000,1000000,7997.133024,0,11,0.41,20,0.046134319,0,12,0,Fin_US,C&I,StraightLine,0,1,0,CB,12,0
808,1000000,1000000,7997.133024,0,11,0.72,20,0.046134319,0,12,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,12,0
809,1000000,1000000,7997.133024,0,11,0.11,20,0.046134319,0,12,0,Oil_US,C&I,StraightLine,0,1,0,CB,12,0
810,1000000,1000000,7997.133024,0,11,0.28,20,0.046134319,0,12,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,12,0
811,1000000,1000000,7997.133024,0,11,0.24,20,0.046134319,0,12,0,Oil_US,C&I,StraightLine,0,1,0,CB,12,0
812,1000000,1000000,7997.133024,0,11,0.73,20,0.046134319,0,12,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,12,0
813,1000000,1000000,7997.133024,0,11,0.38,20,0.046134319,0,12,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,12,0
814,1000000,1000000,7997.133024,0,11,0.41,20,0.046134319,0,12,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,12,0
815,1000000,1000000,7997.133024,0,11,0.05,20,0.046134319,0,12,0,Fin_US,C&I,StraightLine,0,1,0,CB,12,0
816,1000000,1000000,7997.133024,0,11,0.44,20,0.046134319,0,12,0,Oil_US,C&I,StraightLine,0,1,0,CB,12,0
817,1000000,1000000,7997.133024,0,11,0.65,20,0.046134319,0,12,0,Oil_US,C&I,StraightLine,0,1,0,CB,12,0
818,1000000,1000000,7997.133024,0,11,0.70,20,0.046134319,0,12,0,Fin_US,C&I,StraightLine,0,1,0,CB,12,0
819,1000000,1000000,7997.133024,0,11,0.72,20,0.046134319,0,12,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,12,0
820,1000000,1000000,7997.133024,0,11,0.79,20,0.046134319,0,12,0,Fin_US,C&I,StraightLine,0,1,0,CB,12,0
821,1000000,1000000,7997.133024,0,11,0.45,20,0.046134319,0,13,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,13,0
822,1000000,1000000,7997.133024,0,11,0.45,20,0.046134319,0,13,0,Oil_US,C&I,StraightLine,0,1,0,CB,13,0
823,1000000,1000000,7997.133024,0,11,0.43,20,0.046134319,0,13,0,Fin_US,C&I,StraightLine,0,1,0,CB,13,0
824,1000000,1000000,7997.133024,0,11,0.57,20,0.046134319,0,13,0,Oil_US,C&I,StraightLine,0,1,0,CB,13,0
825,1000000,1000000,7997.133024,0,11,0.51,20,0.046134319,0,13,0,NCy_US,C&I,StraightLine,0,1,0,CB,13,0
826,1000000,1000000,7997.133024,0,11,0.27,20,0.046134319,0,13,0,Fin_US,C&I,StraightLine,0,1,0,CB,13,0
827,1000000,1000000,7997.133024,0,11,0.38,20,0.046134319,0,13,0,NCy_US,C&I,StraightLine,0,1,0,CB,13,0
828,1000000,1000000,7997.133024,0,11,0.77,20,0.046134319,0,13,0,Oil_US,C&I,StraightLine,0,1,0,CB,13,0
829,1000000,1000000,7997.133024,0,11,0.46,20,0.046134319,0,13,0,NCy_US,C&I,StraightLine,0,1,0,CB,13,0
830,1000000,1000000,7997.133024,0,11,0.30,20,0.046134319,0,13,0,Oil_US,C&I,StraightLine,0,1,0,CB,13,0
831,1000000,1000000,7997.133024,0,11,0.52,20,0.046134319,0,13,0,Fin_US,C&I,StraightLine,0,1,0,CB,13,0
832,1000000,1000000,7997.133024,0,11,0.53,20,0.046134319,0,13,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,13,0
833,1000000,1000000,7997.133024,0,11,0.31,20,0.046134319,0,13,0,Oil_US,C&I,StraightLine,0,1,0,CB,13,0
834,1000000,1000000,7997.133024,0,11,0.47,20,0.046134319,0,13,0,Fin_US,C&I,StraightLine,0,1,0,CB,13,0
835,1000000,1000000,7997.133024,0,11,0.39,20,0.046134319,0,13,0,Fin_US,C&I,StraightLine,0,1,0,CB,13,0
836,1000000,1000000,7997.133024,0,11,0.32,20,0.046134319,0,13,0,Oil_US,C&I,StraightLine,0,1,0,CB,13,0
837,1000000,1000000,7997.133024,0,11,0.63,20,0.046134319,0,13,0,Oil_US,C&I,StraightLine,0,1,0,CB,13,0
838,1000000,1000000,7997.133024,0,11,0.31,20,0.046134319,0,13,0,Fin_US,C&I,StraightLine,0,1,0,CB,13,0
839,1000000,1000000,7997.133024,0,11,0.36,20,0.046134319,0,13,0,NCy_US,C&I,StraightLine,0,1,0,CB,13,0
840,1000000,1000000,7997.133024,0,11,0.33,20,0.046134319,0,13,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,13,0
841,1000000,1000000,7997.133024,0,11,0.27,20,0.046134319,0,13,0,Oil_US,C&I,StraightLine,0,1,0,CB,13,0
842,1000000,1000000,7997.133024,0,11,0.71,20,0.046134319,0,13,0,NCy_US,C&I,StraightLine,0,1,0,CB,13,0
843,1000000,1000000,7997.133024,0,11,0.69,20,0.046134319,0,13,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,13,0
844,1000000,1000000,7997.133024,0,11,0.40,20,0.046134319,0,13,0,Oil_US,C&I,StraightLine,0,1,0,CB,13,0
845,1000000,1000000,7997.133024,0,11,0.47,20,0.046134319,0,13,0,Oil_US,C&I,StraightLine,0,1,0,CB,13,0
846,1000000,1000000,7997.133024,0,11,0.27,20,0.046134319,0,13,0,Fin_US,C&I,StraightLine,0,1,0,CB,13,0
847,1000000,1000000,7997.133024,0,11,0.67,20,0.046134319,0,13,0,Fin_US,C&I,StraightLine,0,1,0,CB,13,0
848,1000000,1000000,7997.133024,0,11,0.46,20,0.046134319,0,13,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,13,0
849,1000000,1000000,7997.133024,0,11,0.71,20,0.046134319,0,13,0,Fin_US,C&I,StraightLine,0,1,0,CB,13,0
850,1000000,1000000,7997.133024,0,11,0.50,20,0.046134319,0,13,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,13,0
851,1000000,1000000,7997.133024,0,11,0.48,20,0.046134319,0,14,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,14,0
852,1000000,1000000,7997.133024,0,11,0.79,20,0.046134319,0,14,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,14,0
853,1000000,1000000,7997.133024,0,11,0.50,20,0.046134319,0,14,0,Fin_US,C&I,StraightLine,0,1,0,CB,14,0
854,1000000,1000000,7997.133024,0,11,0.47,20,0.046134319,0,14,0,Fin_US,C&I,StraightLine,0,1,0,CB,14,0
855,1000000,1000000,7997.133024,0,11,0.06,20,0.046134319,0,14,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,14,0
856,1000000,1000000,7997.133024,0,11,0.41,20,0.046134319,0,14,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,14,0
857,1000000,1000000,7997.133024,0,11,0.07,20,0.046134319,0,14,0,Oil_US,C&I,StraightLine,0,1,0,CB,14,0
858,1000000,1000000,7997.133024,0,11,0.24,20,0.046134319,0,14,0,Oil_US,C&I,StraightLine,0,1,0,CB,14,0
859,1000000,1000000,7997.133024,0,11,0.44,20,0.046134319,0,14,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,14,0
860,1000000,1000000,7997.133024,0,11,0.53,20,0.046134319,0,14,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,14,0
861,1000000,1000000,7997.133024,0,11,0.21,20,0.046134319,0,14,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,14,0
862,1000000,1000000,7997.133024,0,11,0.79,20,0.046134319,0,14,0,Fin_US,C&I,StraightLine,0,1,0,CB,14,0
863,1000000,1000000,7997.133024,0,11,0.43,20,0.046134319,0,14,0,Oil_US,C&I,StraightLine,0,1,0,CB,14,0
864,1000000,1000000,7997.133024,0,11,0.53,20,0.046134319,0,14,0,Oil_US,C&I,StraightLine,0,1,0,CB,14,0
865,1000000,1000000,7997.133024,0,11,0.67,20,0.046134319,0,14,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,14,0
866,1000000,1000000,7997.133024,0,11,0.51,20,0.046134319,0,14,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,14,0
867,1000000,1000000,7997.133024,0,11,0.54,20,0.046134319,0,14,0,Fin_US,C&I,StraightLine,0,1,0,CB,14,0
868,1000000,1000000,7997.133024,0,11,0.35,20,0.046134319,0,14,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,14,0
869,1000000,1000000,7997.133024,0,11,0.33,20,0.046134319,0,14,0,NCy_US,C&I,StraightLine,0,1,0,CB,14,0
870,1000000,1000000,7997.133024,0,11,0.09,20,0.046134319,0,14,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,14,0
871,1000000,1000000,7997.133024,0,11,0.80,20,0.046134319,0,14,0,Fin_US,C&I,StraightLine,0,1,0,CB,14,0
872,1000000,1000000,7997.133024,0,11,0.14,20,0.046134319,0,14,0,Oil_US,C&I,StraightLine,0,1,0,CB,14,0
873,1000000,1000000,7997.133024,0,11,0.06,20,0.046134319,0,14,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,14,0
874,1000000,1000000,7997.133024,0,11,0.35,20,0.046134319,0,14,0,Fin_US,C&I,StraightLine,0,1,0,CB,14,0
875,1000000,1000000,7997.133024,0,11,0.30,20,0.046134319,0,14,0,Oil_US,C&I,StraightLine,0,1,0,CB,14,0
876,1000000,1000000,7997.133024,0,11,0.43,20,0.046134319,0,14,0,Oil_US,C&I,StraightLine,0,1,0,CB,14,0
877,1000000,1000000,7997.133024,0,11,0.50,20,0.046134319,0,14,0,Oil_US,C&I,StraightLine,0,1,0,CB,14,0
878,1000000,1000000,7997.133024,0,11,0.65,20,0.046134319,0,14,0,Oil_US,C&I,StraightLine,0,1,0,CB,14,0
879,1000000,1000000,7997.133024,0,11,0.64,20,0.046134319,0,14,0,Fin_US,C&I,StraightLine,0,1,0,CB,14,0
880,1000000,1000000,7997.133024,0,11,0.09,20,0.046134319,0,14,0,Oil_US,C&I,StraightLine,0,1,0,CB,14,0
881,1000000,1000000,7997.133024,0,11,0.65,20,0.046134319,0,15,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,15,0
882,1000000,1000000,7997.133024,0,11,0.24,20,0.046134319,0,15,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,15,0
883,1000000,1000000,7997.133024,0,11,0.26,20,0.046134319,0,15,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,15,0
884,1000000,1000000,7997.133024,0,11,0.14,20,0.046134319,0,15,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,15,0
885,1000000,1000000,7997.133024,0,11,0.64,20,0.046134319,0,15,0,Oil_US,C&I,StraightLine,0,1,0,CB,15,0
886,1000000,1000000,7997.133024,0,11,0.62,20,0.046134319,0,15,0,NCy_US,C&I,StraightLine,0,1,0,CB,15,0
887,1000000,1000000,7997.133024,0,11,0.45,20,0.046134319,0,15,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,15,0
888,1000000,1000000,7997.133024,0,11,0.14,20,0.046134319,0,15,0,Oil_US,C&I,StraightLine,0,1,0,CB,15,0
889,1000000,1000000,7997.133024,0,11,0.60,20,0.046134319,0,15,0,Oil_US,C&I,StraightLine,0,1,0,CB,15,0
890,1000000,1000000,7997.133024,0,11,0.18,20,0.046134319,0,15,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,15,0
891,1000000,1000000,7997.133024,0,11,0.26,20,0.046134319,0,15,0,Fin_US,C&I,StraightLine,0,1,0,CB,15,0
892,1000000,1000000,7997.133024,0,11,0.24,20,0.046134319,0,15,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,15,0
893,1000000,1000000,7997.133024,0,11,0.17,20,0.046134319,0,15,0,NCy_US,C&I,StraightLine,0,1,0,CB,15,0
894,1000000,1000000,7997.133024,0,11,0.61,20,0.046134319,0,15,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,15,0
895,1000000,1000000,7997.133024,0,11,0.70,20,0.046134319,0,15,0,NCy_US,C&I,StraightLine,0,1,0,CB,15,0
896,1000000,1000000,7997.133024,0,11,0.50,20,0.046134319,0,15,0,Oil_US,C&I,StraightLine,0,1,0,CB,15,0
897,1000000,1000000,7997.133024,0,11,0.15,20,0.046134319,0,15,0,Oil_US,C&I,StraightLine,0,1,0,CB,15,0
898,1000000,1000000,7997.133024,0,11,0.43,20,0.046134319,0,15,0,NCy_US,C&I,StraightLine,0,1,0,CB,15,0
899,1000000,1000000,7997.133024,0,11,0.42,20,0.046134319,0,15,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,15,0
900,1000000,1000000,7997.133024,0,11,0.71,20,0.046134319,0,15,0,Fin_US,C&I,StraightLine,0,1,0,CB,15,0
901,1000000,1000000,7997.133024,0,11,0.06,20,0.046134319,0,15,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,15,0
902,1000000,1000000,7997.133024,0,11,0.23,20,0.046134319,0,15,0,NCy_US,C&I,StraightLine,0,1,0,CB,15,0
903,1000000,1000000,7997.133024,0,11,0.29,20,0.046134319,0,15,0,NCy_US,C&I,StraightLine,0,1,0,CB,15,0
904,1000000,1000000,7997.133024,0,11,0.09,20,0.046134319,0,15,0,NCy_US,C&I,StraightLine,0,1,0,CB,15,0
905,1000000,1000000,7997.133024,0,11,0.31,20,0.046134319,0,15,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,15,0
906,1000000,1000000,7997.133024,0,11,0.71,20,0.046134319,0,15,0,Oil_US,C&I,StraightLine,0,1,0,CB,15,0
907,1000000,1000000,7997.133024,0,11,0.20,20,0.046134319,0,15,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,15,0
908,1000000,1000000,7997.133024,0,11,0.47,20,0.046134319,0,15,0,NCy_US,C&I,StraightLine,0,1,0,CB,15,0
909,1000000,1000000,7997.133024,0,11,0.64,20,0.046134319,0,15,0,Fin_US,C&I,StraightLine,0,1,0,CB,15,0
910,1000000,1000000,7997.133024,0,11,0.34,20,0.046134319,0,15,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,15,0
911,1000000,1000000,7997.133024,0,11,0.32,20,0.046134319,0,16,0,Oil_US,C&I,StraightLine,0,1,0,CB,16,0
912,1000000,1000000,7997.133024,0,11,0.58,20,0.046134319,0,16,0,Oil_US,C&I,StraightLine,0,1,0,CB,16,0
913,1000000,1000000,7997.133024,0,11,0.38,20,0.046134319,0,16,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,16,0
914,1000000,1000000,7997.133024,0,11,0.60,20,0.046134319,0,16,0,Oil_US,C&I,StraightLine,0,1,0,CB,16,0
915,1000000,1000000,7997.133024,0,11,0.48,20,0.046134319,0,16,0,Fin_US,C&I,StraightLine,0,1,0,CB,16,0
916,1000000,1000000,7997.133024,0,11,0.58,20,0.046134319,0,16,0,NCy_US,C&I,StraightLine,0,1,0,CB,16,0
917,1000000,1000000,7997.133024,0,11,0.11,20,0.046134319,0,16,0,Oil_US,C&I,StraightLine,0,1,0,CB,16,0
918,1000000,1000000,7997.133024,0,11,0.16,20,0.046134319,0,16,0,Oil_US,C&I,StraightLine,0,1,0,CB,16,0
919,1000000,1000000,7997.133024,0,11,0.16,20,0.046134319,0,16,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,16,0
920,1000000,1000000,7997.133024,0,11,0.27,20,0.046134319,0,16,0,Fin_US,C&I,StraightLine,0,1,0,CB,16,0
921,1000000,1000000,7997.133024,0,11,0.68,20,0.046134319,0,16,0,Oil_US,C&I,StraightLine,0,1,0,CB,16,0
922,1000000,1000000,7997.133024,0,11,0.06,20,0.046134319,0,16,0,NCy_US,C&I,StraightLine,0,1,0,CB,16,0
923,1000000,1000000,7997.133024,0,11,0.31,20,0.046134319,0,16,0,Fin_US,C&I,StraightLine,0,1,0,CB,16,0
924,1000000,1000000,7997.133024,0,11,0.20,20,0.046134319,0,16,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,16,0
925,1000000,1000000,7997.133024,0,11,0.50,20,0.046134319,0,16,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,16,0
926,1000000,1000000,7997.133024,0,11,0.58,20,0.046134319,0,16,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,16,0
927,1000000,1000000,7997.133024,0,11,0.74,20,0.046134319,0,16,0,Fin_US,C&I,StraightLine,0,1,0,CB,16,0
928,1000000,1000000,7997.133024,0,11,0.39,20,0.046134319,0,16,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,16,0
929,1000000,1000000,7997.133024,0,11,0.72,20,0.046134319,0,16,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,16,0
930,1000000,1000000,7997.133024,0,11,0.42,20,0.046134319,0,16,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,16,0
931,1000000,1000000,7997.133024,0,11,0.59,20,0.046134319,0,17,0,Fin_US,C&I,StraightLine,0,1,0,CB,17,0
932,1000000,1000000,7997.133024,0,11,0.49,20,0.046134319,0,17,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,17,0
933,1000000,1000000,7997.133024,0,11,0.24,20,0.046134319,0,17,0,Oil_US,C&I,StraightLine,0,1,0,CB,17,0
934,1000000,1000000,7997.133024,0,11,0.76,20,0.046134319,0,17,0,Fin_US,C&I,StraightLine,0,1,0,CB,17,0
935,1000000,1000000,7997.133024,0,11,0.16,20,0.046134319,0,17,0,Oil_US,C&I,StraightLine,0,1,0,CB,17,0
936,1000000,1000000,7997.133024,0,11,0.58,20,0.046134319,0,17,0,Fin_US,C&I,StraightLine,0,1,0,CB,17,0
937,1000000,1000000,7997.133024,0,11,0.39,20,0.046134319,0,17,0,Fin_US,C&I,StraightLine,0,1,0,CB,17,0
938,1000000,1000000,7997.133024,0,11,0.46,20,0.046134319,0,17,0,Oil_US,C&I,StraightLine,0,1,0,CB,17,0
939,1000000,1000000,7997.133024,0,11,0.53,20,0.046134319,0,17,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,17,0
940,1000000,1000000,7997.133024,0,11,0.33,20,0.046134319,0,17,0,Oil_US,C&I,StraightLine,0,1,0,CB,17,0
941,1000000,1000000,7997.133024,0,11,0.29,20,0.046134319,0,17,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,17,0
942,1000000,1000000,7997.133024,0,11,0.56,20,0.046134319,0,17,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,17,0
943,1000000,1000000,7997.133024,0,11,0.33,20,0.046134319,0,17,0,Oil_US,C&I,StraightLine,0,1,0,CB,17,0
944,1000000,1000000,7997.133024,0,11,0.43,20,0.046134319,0,17,0,Oil_US,C&I,StraightLine,0,1,0,CB,17,0
945,1000000,1000000,7997.133024,0,11,0.20,20,0.046134319,0,17,0,Fin_US,C&I,StraightLine,0,1,0,CB,17,0
946,1000000,1000000,7997.133024,0,11,0.63,20,0.046134319,0,17,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,17,0
947,1000000,1000000,7997.133024,0,11,0.56,20,0.046134319,0,17,0,Fin_US,C&I,StraightLine,0,1,0,CB,17,0
948,1000000,1000000,7997.133024,0,11,0.37,20,0.046134319,0,17,0,Oil_US,C&I,StraightLine,0,1,0,CB,17,0
949,1000000,1000000,7997.133024,0,11,0.44,20,0.046134319,0,17,0,Fin_US,C&I,StraightLine,0,1,0,CB,17,0
950,1000000,1000000,7997.133024,0,11,0.49,20,0.046134319,0,17,0,Fin_US,C&I,StraightLine,0,1,0,CB,17,0
951,1000000,1000000,7997.133024,0,11,0.20,20,0.046134319,0,18,0,Fin_US,C&I,StraightLine,0,1,0,CB,18,0
952,1000000,1000000,7997.133024,0,11,0.38,20,0.046134319,0,18,0,Fin_US,C&I,StraightLine,0,1,0,CB,18,0
953,1000000,1000000,7997.133024,0,11,0.54,20,0.046134319,0,18,0,Oil_US,C&I,StraightLine,0,1,0,CB,18,0
954,1000000,1000000,7997.133024,0,11,0.51,20,0.046134319,0,18,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,18,0
955,1000000,1000000,7997.133024,0,11,0.76,20,0.046134319,0,18,0,Oil_US,C&I,StraightLine,0,1,0,CB,18,0
956,1000000,1000000,7997.133024,0,11,0.18,20,0.046134319,0,18,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,18,0
957,1000000,1000000,7997.133024,0,11,0.06,20,0.046134319,0,18,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,18,0
958,1000000,1000000,7997.133024,0,11,0.12,20,0.046134319,0,18,0,Oil_US,C&I,StraightLine,0,1,0,CB,18,0
959,1000000,1000000,7997.133024,0,11,0.23,20,0.046134319,0,18,0,Oil_US,C&I,StraightLine,0,1,0,CB,18,0
960,1000000,1000000,7997.133024,0,11,0.76,20,0.046134319,0,18,0,Oil_US,C&I,StraightLine,0,1,0,CB,18,0
961,1000000,1000000,7997.133024,0,11,0.09,20,0.046134319,0,18,0,Oil_US,C&I,StraightLine,0,1,0,CB,18,0
962,1000000,1000000,7997.133024,0,11,0.51,20,0.046134319,0,18,0,NCy_US,C&I,StraightLine,0,1,0,CB,18,0
963,1000000,1000000,7997.133024,0,11,0.57,20,0.046134319,0,18,0,Oil_US,C&I,StraightLine,0,1,0,CB,18,0
964,1000000,1000000,7997.133024,0,11,0.60,20,0.046134319,0,18,0,Fin_US,C&I,StraightLine,0,1,0,CB,18,0
965,1000000,1000000,7997.133024,0,11,0.18,20,0.046134319,0,18,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,18,0
966,1000000,1000000,7997.133024,0,11,0.23,20,0.046134319,0,18,0,Oil_US,C&I,StraightLine,0,1,0,CB,18,0
967,1000000,1000000,7997.133024,0,11,0.54,20,0.046134319,0,18,0,Fin_US,C&I,StraightLine,0,1,0,CB,18,0
968,1000000,1000000,7997.133024,0,11,0.37,20,0.046134319,0,18,0,Oil_US,C&I,StraightLine,0,1,0,CB,18,0
969,1000000,1000000,7997.133024,0,11,0.26,20,0.046134319,0,18,0,Fin_US,C&I,StraightLine,0,1,0,CB,18,0
970,1000000,1000000,7997.133024,0,11,0.64,20,0.046134319,0,18,0,Fin_US,C&I,StraightLine,0,1,0,CB,18,0
971,1000000,1000000,7997.133024,0,11,0.45,20,0.046134319,0,19,0,Fin_US,C&I,StraightLine,0,1,0,CB,19,0
972,1000000,1000000,7997.133024,0,11,0.19,20,0.046134319,0,19,0,Fin_US,C&I,StraightLine,0,1,0,CB,19,0
973,1000000,1000000,7997.133024,0,11,0.56,20,0.046134319,0,19,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,19,0
974,1000000,1000000,7997.133024,0,11,0.56,20,0.046134319,0,19,0,Oil_US,C&I,StraightLine,0,1,0,CB,19,0
975,1000000,1000000,7997.133024,0,11,0.41,20,0.046134319,0,19,0,Fin_US,C&I,StraightLine,0,1,0,CB,19,0
976,1000000,1000000,7997.133024,0,11,0.71,20,0.046134319,0,19,0,NCy_US,C&I,StraightLine,0,1,0,CB,19,0
977,1000000,1000000,7997.133024,0,11,0.57,20,0.046134319,0,19,0,Fin_US,C&I,StraightLine,0,1,0,CB,19,0
978,1000000,1000000,7997.133024,0,11,0.06,20,0.046134319,0,19,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,19,0
979,1000000,1000000,7997.133024,0,11,0.07,20,0.046134319,0,19,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,19,0
980,1000000,1000000,7997.133024,0,11,0.08,20,0.046134319,0,19,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,19,0
981,1000000,1000000,7997.133024,0,11,0.68,20,0.046134319,0,20,0,Fin_US,C&I,StraightLine,0,1,0,CB,20,0
982,1000000,1000000,7997.133024,0,11,0.80,20,0.046134319,0,20,0,Fin_US,C&I,StraightLine,0,1,0,CB,20,0
983,1000000,1000000,7997.133024,0,11,0.80,20,0.046134319,0,20,0,Oil_US,C&I,StraightLine,0,1,0,CB,20,0
984,1000000,1000000,7997.133024,0,11,0.75,20,0.046134319,0,20,0,Oil_US,C&I,StraightLine,0,1,0,CB,20,0
985,1000000,1000000,7997.133024,0,11,0.60,20,0.046134319,0,20,0,Oil_US,C&I,StraightLine,0,1,0,CB,20,0
986,1000000,1000000,7997.133024,0,11,0.26,20,0.046134319,0,20,0,Fin_US,C&I,StraightLine,0,1,0,CB,20,0
987,1000000,1000000,7997.133024,0,11,0.16,20,0.046134319,0,20,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,20,0
988,1000000,1000000,7997.133024,0,11,0.16,20,0.046134319,0,20,0,Fin_US,C&I,StraightLine,0,1,0,CB,20,0
989,1000000,1000000,7997.133024,0,11,0.09,20,0.046134319,0,20,0,Oil_US,C&I,StraightLine,0,1,0,CB,20,0
990,1000000,1000000,7997.133024,0,11,0.75,20,0.046134319,0,20,0,Fin_US,C&I,StraightLine,0,1,0,CB,20,0
991,1000000,1000000,7997.133024,0,11,0.26,20,0.046134319,0,21,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,21,0
992,1000000,1000000,7997.133024,0,11,0.65,20,0.046134319,0,21,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,21,0
993,1000000,1000000,7997.133024,0,11,0.60,20,0.046134319,0,21,0,Oil_US,C&I,StraightLine,0,1,0,CB,21,0
994,1000000,1000000,7997.133024,0,11,0.77,20,0.046134319,0,21,0,Fin_US,C&I,StraightLine,0,1,0,CB,21,0
995,1000000,1000000,7997.133024,0,11,0.47,20,0.046134319,0,21,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,21,0
996,1000000,1000000,7997.133024,0,11,0.60,20,0.046134319,0,21,0,Oil_US,C&I,StraightLine,0,1,0,CB,21,0
997,1000000,1000000,7997.133024,0,11,0.41,20,0.046134319,0,21,0,Oil_US,C&I,StraightLine,0,1,0,CB,21,0
998,1000000,1000000,7997.133024,0,11,0.26,20,0.046134319,0,21,0,Oil_US,C&I,StraightLine,0,1,0,CB,21,0
999,1000000,1000000,7997.133024,0,11,0.54,20,0.046134319,0,21,0,Fin_US,C&I,StraightLine,0,1,0,CB,21,0
1000,1000000,1000000,7997.133024,0,11,0.36,20,0.046134319,0,21,0,Cyc_US_2clst,C&I,StraightLine,0,1,0,CB,21,0
